feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25
4.816329615247863,-6.081946149470398,1.0653157501486152,0.951360062012925,-10.247775816672945,2.3984694620161413,-11.842723282941,-10.341170968581256,2.9747312495703824,7.834625145575162,3.3231664865050843,-2.0267796221420857,-10.252200855079924,2.588122621400824,-7.640500594185173,-4.492048792678887,-3.355661457579453,-10.760242193521568,10.520698937020212,-2.478870428268947,-0.08198018418699204,-2.184939821108821,-3.0448254610716847,1.6311357214525537,-8.655682447401272
3.981368925552417,4.23453399502189,-12.915092500394616,-3.2122415078279802,-8.06551240162309,4.889869592546971,4.97265761324927,-3.692793268410069,-7.843732911833798,-6.644824641752004,-5.7963939377479345,3.490389791298726,-1.1550283038204325,1.9522425506770391,3.2752167275192123,-9.57502810370282,3.6011454426276255,5.856659568382768,0.369780133358226,1.8120046864211048,2.787818223794807,-1.183754368443565,0.2593621440268665,-5.3090443519651975,-11.781457489207643
5.397577084501803,6.098837274352492,10.336745811901356,9.659484336112408,1.2471932710221387,16.221371438617133,-2.391890784509423,-5.065945556579932,-13.043849011464989,-6.494254480965957,-3.0333537702442857,-4.861058816217085,4.096391183485655,-4.496133821598869,-10.347864606024427,-5.629977772476848,-7.140239624728241,10.821110490243598,-13.162265488323687,9.097617685493436,5.389422838833019,-4.907434290133919,-11.42068363395904,3.008706533831428,6.074478646542696
9.111267015658237,-4.70448770796657,1.7041114845200165,6.691985659511632,-5.520635663933115,4.593422348083459,-7.47310543650077,-9.78110929888295,11.502140303466799,10.671182402760644,7.071465790991681,-4.078562060447764,-9.269978637513933,-0.48533691849763727,0.7337221558614915,-8.104283886129023,-0.8365103947096852,-14.749907006150444,8.46451214648032,-8.91452438418845,1.9465563384328117,-1.3876696292490762,0.5911914832866109,0.6180663534341218,-8.482760989294748
4.567576227160169,-6.56036876135004,1.0909229265682587,1.6500560779699218,-10.465601654320599,0.9340191442101511,-1.1264582064886062,-2.706433029817796,7.565318275943054,11.859551549897036,3.684520323954921,-4.888212653082437,-11.30909976072536,6.744161967397403,0.2566189436289157,-5.532893413800655,2.5683103993377885,-11.92106058792759,7.213154335107657,-3.488703279304158,2.213744328997699,-3.5575030759427144,-1.9978063426766743,4.923397961126849,-3.487318683925865
8.964780268193872,3.4653109296073117,5.919570189472481,4.19312069584761,3.9535159266811566,10.891361052694595,-5.475873864418318,-6.058533251584134,-12.563669113739238,-5.638120141710095,-0.430528614828237,-7.684933014862873,6.269236111458024,-5.9173846407340855,-6.471777111714454,-2.601784373935623,-7.132671932373897,1.6547183731078254,-10.790092859900053,12.291107789892445,8.59135904137952,-4.013327673034027,-5.64330605168642,2.35041936418426,3.863065309672899
-3.673405192444992,7.009080223288517,8.827074644013793,-1.955778186094963,-12.620959931956339,-4.056255859094522,-8.755254961787372,7.705619351110171,0.9380317165832439,3.445971453768734,-10.96263982257808,7.520218252476685,5.5031221489021505,-6.993571502887576,-8.849251968914194,-7.9674174009268555,-11.423433705795892,2.549055237310263,-0.19033982020825868,-4.4301436935266585,2.9490310487268196,-6.389390577543278,-6.329112419108533,-4.2705040407873796,0.7063495132318487
6.856046871873265,-11.853415271488531,4.0924875870470165,4.864642382475085,-8.268928433321287,1.2199252906125757,-4.4405879745561245,-7.712848944419135,11.83376038105459,8.94528222087795,5.623524355261017,-0.6745123634559675,-6.145571655995094,3.162621184264666,-0.09343554501128337,-7.004792800267677,1.305149280708691,-5.503877407424854,7.13679683160683,-6.758059163672632,4.071821462938241,-5.375439740622861,-2.331393767084894,3.9148586688035634,-7.164529428839266
-1.9746753687444458,17.320963057081148,2.8594608090189215,7.2188974261163334,-8.051822934375835,-7.580646966030642,-0.9238019867742118,6.840251783713683,-2.100813978021568,5.007207920299845,-10.106520589584964,10.499484568441467,6.248059436025128,0.8934160621798162,-4.69329313935018,-9.556803686108777,-3.5415147347376825,-1.9037608398563592,-2.1042411546665467,-6.906739327739629,8.558413464065659,-9.284276632493828,-2.0944139733132263,-3.6432013997560473,-4.353839833377651
-7.010600761401803,7.974157529570316,7.5614176080075595,-0.2673750930355232,-1.1577336818716102,-11.188384130881117,-9.618853806022793,5.3542330246563274,1.481757740745568,8.275875902343676,-12.54167660347624,8.044385450451296,8.612370074177853,-5.47374144668152,-5.837975807930979,-9.227738821729996,-4.1299055556167374,3.8898639872633285,-6.1896625764006235,-6.267344648136244,-3.2095669941284193,-5.599195696127939,-0.4806953933522289,-3.222993096002294,-3.895160359205172
5.663652384242335,-2.1579816976947424,-0.44941620191348597,2.066224016370767,-4.51280795477602,1.4659313639654235,-11.499087055453467,-4.593744084618385,12.02449517431998,2.662644113450659,5.777391396882713,-3.9742126704251497,-3.9406053591725803,3.641515485714324,-0.6991956119198482,-6.968277153136189,-1.494733010479926,-5.420538517160267,5.809604083684502,-6.28074476994019,3.2326364076732252,-7.779937179816535,5.697588063975758,0.93163878815548,-3.8290890137233755
4.489929937216845,-4.737721061297197,4.786534929677288,1.9841627191254505,-10.553269744428139,0.28674669778555995,-4.0420546140135505,-9.420243544245473,10.06441586373162,8.448448991880683,9.6897839354334,-3.4570753737720916,-3.7620499211724656,7.859292780287392,-1.4613848821012265,-3.5592035206440835,-1.1097691430476857,-8.513788648339034,5.847285713883216,-3.043734951479309,4.154334735026855,-2.2231817831192324,-3.6790224316686455,-5.033862014311252,-9.700803623419214
4.074409743071343,-7.698273765675438,-0.3347691611259598,0.44255224858989983,-15.094687466892246,1.8660279295194044,-5.894127397680281,-9.278695467671302,9.838195480072295,9.567484896591074,2.0219663088049593,-4.810282863420207,-7.70485796316277,2.97314863686534,-5.6753204870938045,-3.889896467899513,-3.012928757959123,-13.03881936156133,8.308863740743949,-5.771670879657227,5.054770467911463,-1.1478166713231381,2.5630549789203627,0.9288565561083099,-4.643018616285467
2.387817022721544,-3.4299422657888163,0.9203897745249388,3.4217209061930536,-7.0310857512065486,9.428186032193523,-9.663311665741503,-11.377272868879786,14.02648533874628,11.269324906320193,6.375028632801577,-5.341984207124765,-8.742216936123357,3.047218624682171,-5.6818848414959024,-4.639639212398956,-6.128433773617227,-11.859413466074358,6.891085057776692,1.606052795558174,2.9480541811247343,-2.8163909817839228,-2.2311081086485975,3.5403926254101887,2.552732795997864
-3.480915873680919,3.1053493140636466,-2.3848241417707428,-1.2399107443749224,13.00912918230662,-3.7106532973270343,-3.2328228541456965,1.1553818872808042,-3.3628241177577407,-10.381345932750115,-4.737824150050906,-9.58471727327415,5.827745512833158,4.3309397363798965,2.473661057104756,3.866038684079511,5.31570998966231,-8.427892215314587,7.486909356416685,3.5368390716453875,6.7775003214869365,6.0967720973377375,-3.783789660419078,-6.007685023695286,-3.3381646307545902
0.9664327307505922,7.689045957707548,11.036435836647238,3.9799906403280363,-14.882516334970544,-4.230332544593249,-8.997807173803757,3.1536676733472326,5.935065834342064,2.8537007555603244,-11.1511071949293,10.523767094066766,10.077343834677139,-5.4129721918400024,-6.238042612171971,-8.422507846291083,-0.537884593712942,0.864280992321096,-2.0374290094086858,-5.223937826915472,5.317534681208758,-7.997093575856547,-1.0689141748896729,-4.087487244195774,1.2883161356889388
6.939550675589855,-8.329292672021108,-2.3553199137529655,3.2790016539955036,-7.6045675223899964,10.23315964404259,-7.055927241265056,-10.285860101739583,11.74597340013114,9.237471461754158,4.225085960293423,-5.6651645322601,-8.585152964534036,6.848013754279917,0.09792783296742824,-10.059412436930767,5.407692875713964,-12.034369144458912,5.974423888516288,-1.3233202960983248,7.743128109720772,-2.7051081332403726,-3.4704762897327592,1.2248999424490907,-10.40410167449036
10.60533892176961,8.682141537273704,6.2359057302191765,10.031327622626513,1.128205337429415,6.955542811498773,-10.937712476003437,-1.453229834300445,-9.116095422095324,-5.858640284316999,-0.19221418412240876,-5.892881341185119,4.179408506533641,5.841578438282708,-8.007627182963333,6.4492431412874325,-9.612674221024747,7.921950270237112,-8.813796073987497,11.946980117180077,1.2989526897935715,-10.537883144937272,-7.588728833921351,0.9687068338945704,0.6312608283812837
-0.792896998149788,7.8710567648581415,8.612142187064387,1.0975331218368989,-9.716942129371102,-6.912337233228332,-11.310728207651177,10.132140128110464,-0.5139963165507497,3.815342671288426,-6.769187638247177,7.261591167483855,7.882283415967366,-8.673463861947836,-5.630351274266445,-4.630169256358758,-4.041606735853649,0.5957074950797145,-0.029142162476095912,-5.01694294991257,4.905718787686473,-3.096699644932891,-6.934461007086501,2.628415589246938,-1.7890635941545874
-6.944743799116838,0.24044758061958849,-1.261968877232702,4.085252967837351,9.805721165839957,-0.6328935763625685,-0.8203092146562463,4.324584709826921,-4.569366878441083,-5.9303187120370335,-9.041369369700634,-5.9652488934076064,8.20783029290302,4.569801364518047,-0.7371456199389725,1.7864579773948934,4.522519838537687,-8.055355783179287,10.677465690325597,4.17571374408986,3.589110318915422,5.334351989691436,-5.325896893870031,-4.441513944793349,-7.455503272610127
3.8712245064633968,-3.554814499839141,0.56388909711691,3.8749770709555573,-12.681233955513433,6.4833270001673675,-8.275171480041625,-7.273363256453115,8.602469149156615,7.692597645781,7.46640258612519,-2.106195224851025,0.017485151600855176,5.602470372676523,0.6758573378145025,-4.124590432010003,1.4991002636468047,-9.428373884535164,9.163583144306532,-2.259979261045581,7.422735203180081,-8.297832588453959,-5.269361568854772,4.9793319318797336,-8.69529245790873
-2.3811057996774183,8.17169486147343,3.0521717346590655,2.179054283738999,-3.6930532682696966,-11.896666120504342,-11.256288447066561,4.172571512532282,-1.2695765743039047,5.189698572227187,-7.820298259882405,12.593505649435999,8.464146313897189,-3.694792013709178,-10.598925318081957,-1.8812200780534472,-4.5444277330727765,3.5941168699339254,-5.489600676411488,-4.899676702593835,5.066105620150802,-7.1263494589207355,-6.419016685166863,1.256676871450206,-4.392843491941248
6.771700840198667,2.6088602247954658,-5.5284581450814105,-5.152244801683975,-3.6377775192998785,6.159883817003459,-0.008614586034189298,-3.076619998181703,-13.447156733351296,-7.00218644024724,-2.0740947566192025,8.12363771305236,0.988074010789973,11.569656679392814,-1.7946882223678704,-7.061688809354814,4.836829675911018,9.807940131637883,3.8785545845310985,4.809470578767748,7.181904344573345,0.28465703656496333,-1.4032100887698895,-8.494236737580716,-9.104340016576216
5.25279866140761,-6.769694448759405,-2.6115932603371923,4.775147904268565,-6.4886522542629255,2.220384794949173,-2.813274553989117,-6.9258164028167455,5.628406699583293,8.249425711469918,10.609059212286239,-4.989668189007945,-10.126547726813591,5.851888034130483,-2.037602362150703,-5.876880695722139,-0.20481002433135054,-11.702196407089602,6.107072169200541,-9.881647900487952,-0.06510198769923914,-1.880643337038132,4.018671575685639,-0.8970731591397207,-10.427859766745495
12.921229942216977,5.101751889742713,8.468897869023392,5.921772090027172,1.222354273350143,6.0396099381048565,-8.423392704964845,-6.149770403505846,-11.686184044754878,4.562786858999839,-1.3381714162668,-0.6956748163666466,10.176598029001234,2.9640370755778402,-7.102357754640025,-0.7818941222320628,-12.623668252842851,1.19110866487794,-11.53822116071655,9.28225991568861,5.162418827174996,3.49940522171634,-8.379753937265008,9.219993915082652,4.563358274751549
1.5526322784183262,6.243572380530684,-8.08802276699406,-0.24212606901637557,-10.859694453120783,11.08996093640011,-0.30832922692958853,-3.7864990867343833,-12.138118333737093,-5.385278470457269,-6.600820410948687,1.727175822993189,5.067919108972405,7.612888093388093,5.426751694476361,-8.262844528945186,1.9074981219899767,3.6429059561295762,0.7623928806067878,6.355140783591296,-1.3250984647554322,-3.41083635451455,1.3518782388379234,-5.834948064307666,-9.119641889709788
-7.975902339678867,5.6256670622004705,-6.354630592387102,-4.025550147354696,2.5100584811632842,-1.7646215972819963,-2.10714299087766,9.021456043068504,-13.753689896534102,-8.210461432978258,-0.862624032639344,-9.593576357384357,10.81159047219911,2.9974288083489378,-0.17659825745389623,7.6416746701986495,4.256664145727897,-2.1593542224315865,7.877559226218056,5.006779343617653,8.16974481914772,5.187433439646653,-2.9715208688515227,-10.298722570018853,-1.9788193037594555
5.012917621722427,8.447749131748097,-6.666131829597872,-12.635009764742327,-4.46597263067536,7.636624458965798,3.2041992439296814,-9.40037765641868,-10.190441650010753,-3.6055583168759733,-7.345647918359007,8.573804075177858,4.9906049938920685,6.539580796170695,4.885649666194083,-6.498677820098687,8.381906993880541,2.7677327675093126,2.6597044664311578,9.446890438530717,3.428059766798942,3.4815631363930377,2.2838015381031984,-4.90957278208708,-14.765345517031314
5.4684378521917925,4.434980766492678,9.310282864580595,11.160855990430974,-3.8415062030763565,7.426971715511886,-15.027618810915802,-10.891475305881205,-5.143063538475747,-7.398599638558577,-1.9022333395451825,-1.4944863457482525,5.170587727014251,-6.537258759810314,-4.023847302234887,5.533421104219379,-4.203243100877422,5.298814320306722,-10.180008815505374,13.206949262193923,1.0605869268941372,-3.2147588642742404,-11.481102043415657,1.847743417527064,-1.1623719803653092
-12.211733753745094,2.2504347742235002,-4.580944839580642,3.5608100756875247,8.319271283573729,-5.826214578422046,-4.552801907333036,6.92275895114123,-8.727147715814548,-12.222438811705254,-5.985800682724102,-0.5226181945817032,8.296530553511197,6.008855856331524,3.623224766953151,8.127575127566713,5.42046302225677,-9.173046596827051,6.533051309674981,0.16677761891758403,1.9025438101855183,7.274574223829138,-3.0537218615861135,-9.406391862973294,-1.7257339813640233
-0.48926758947599147,-9.115039521596156,4.119721373240023,1.8762553906290502,-11.307024630749408,2.0134639050745253,-6.7794033028515654,-7.0165439448114375,2.7503564499268816,6.202638713033558,3.303324269177536,-2.019460875282295,-8.065488810866514,8.006460206481304,1.2904743164671837,-8.596949469716435,-0.2450998511611592,-5.430575653394596,12.486052592917463,-5.111438855268839,0.2953342800943184,-10.068369098380444,-5.901948097202564,2.3504533726882193,-4.946940586655904
-10.72224948144242,2.0679043010299107,-2.6198318970778196,1.778427784939478,9.273874561251336,-7.907293791202408,-3.052711393646706,4.007447207595697,-4.037460498121066,-9.423166426287574,-4.8149907768445885,-7.569226804392033,10.473345603722208,9.767031825495689,0.2724348033257158,9.71456118607566,3.357082370983104,-4.314950643899901,4.052277289116642,4.93156107926678,5.3282762812971285,8.568698768223355,-3.297883441223692,-3.722257442219183,-7.418901430654694
-2.1088677859208085,8.03237403437518,4.6332407063488334,-3.0377123333268203,-5.666201222599648,-2.1023160272548855,-10.982355125988224,4.838272124147773,2.5399854668368276,12.69908390678792,-6.288660293423543,9.115672689051989,6.767649270164848,-2.1566771595842313,-9.091626398445229,-4.496681982938111,-7.267520167491813,3.269872640300388,-2.242962803800334,-3.5733348203103867,1.1604296398431906,-5.114062658899218,-4.681152779064126,3.801151923958612,3.3780024537473556
7.16393276362197,6.139530431659987,7.980053634006841,2.1178511533854847,4.633454110433119,11.037848027223555,-11.32425336270527,-6.15672608391057,-12.147099744161062,-6.069690882484021,-4.032171286251813,-2.9872928432966934,12.608313232671104,-4.1046915479894475,-1.8644331927892948,3.2468113497822064,-13.570820288105232,1.8889074070693264,-2.3701421575373454,8.219112579348636,6.80412706619033,-5.015297012481226,-16.27374755557348,4.26308765065531,6.317131383309647
-1.3471958105192066,6.499214328541144,-10.920753189035219,-2.426827314615431,-11.684495374980877,5.374091588781324,-3.6733069669617926,-7.120672009783247,-4.524537428526015,0.5031554332558379,-7.2288906314413826,3.576437181982115,4.126127041785464,7.985681909276468,-2.2834227282678636,-12.279385202735767,6.895981300567637,3.6921872244287917,-3.710855113583036,5.283770652993678,-1.154807746890456,-1.0712542575407291,-1.0694943802907484,-10.130169698755902,-4.478265492691821
-2.1326709996061877,4.779559072823133,-2.496406945548004,6.385457106902884,-6.593747833670568,-2.2129736595272007,-4.342554466128901,9.527651918217689,2.1997309799395532,2.96849911333459,-7.432520544333839,8.918623445732672,4.8799950283269755,-12.04693183930107,-6.612816581107803,-3.041897140442934,-0.13720540112409285,0.6549647643393668,-4.0272306789778645,-1.4671856294827608,2.190961551507366,-8.307148791138989,-8.524851787693054,3.6385212967112164,1.3365950315223314
-3.9322339487631686,9.234589685921678,3.630742846896889,5.820260106287543,-3.616407661450028,-5.549604431522372,-12.293932910396332,5.178457311407975,-1.0634293416542007,-2.5829771044555816,-5.804355808533812,8.414726464211796,5.633370923131544,-1.264911086157798,-7.79146646301709,-8.853322609989117,-4.5893920023542,-2.9028785229859313,-0.32803231929381615,-5.296403430831672,0.7152436626661527,-8.99183230302007,-4.475771510821671,-2.4223197575666133,-2.438525580881846
12.67800140332826,1.5711594194249234,8.634463139345653,6.987942424837613,0.018200693603838136,14.896548867365937,-9.810453376013854,-7.452653386212507,-3.8322861409707283,-0.5862852852072402,-3.5563490346915354,-2.291205841544972,5.85644487327362,-3.38338260202825,-6.797458357144517,-6.445237782354855,-11.45613546202401,2.7301228000325057,-7.251975804805239,10.198053645117758,8.703595238554128,-9.635696900074379,-4.529186201208936,11.392290249733485,4.243456827096072
-8.250483429404074,-2.225218293977375,-4.751942318661888,1.2903196113905886,13.4989950791376,-8.832022479725342,-5.3701965329045525,4.390722549160064,-6.39435915670412,-6.1080754824626275,0.3639262556647349,-3.6940465219537426,7.270048146939187,10.516759867235631,2.437558605968173,8.985195486050243,7.330662934535262,-4.926493648448794,10.472779463565164,3.2036591846898177,8.325742835313996,6.347938682662718,-6.2466506130146575,-5.565954839893538,-4.43694120395357
-7.42990522304316,7.3708404180185365,5.427462873198076,-3.1399304409480653,-13.10134520606621,-12.163837329185878,-8.060926791382993,5.869521139298383,0.16243314292332123,2.4045860504237253,-13.860677349057765,8.028987494719564,1.1876586717929287,-2.1902943683577574,-1.2865114938263345,-13.310100943098838,-5.322544118781511,-0.7169056592596363,-1.8845531470087604,-1.1708259229159603,0.8384255478657971,-7.474877175153025,4.780057862108527,-3.0066418569420867,4.420119265238937
-10.118628902596296,-3.468297024722684,-7.7760724934347625,3.7513966595502235,7.40781389171543,-4.120051601384668,-2.482025290194874,0.6020858405625189,-8.897853934125429,-5.438510913294952,-1.3165442044346096,-11.092845016937682,11.985812169284323,4.462977827889277,3.088813121680901,7.244719069949313,7.8493050431012525,-3.923755171819195,6.580404447346512,3.939752777021319,10.166390468829203,8.93447536103919,-6.84891067374557,-6.517047068648139,-7.000160810082672
9.127498191767627,7.797648049006046,8.503958704603878,5.514241052201798,-2.8590997651892813,11.403959015629797,-14.907245380571519,-10.606240184165554,-7.58162934302011,-3.545193623601513,2.1510748368178882,-6.5054925191847826,8.883027100537621,-3.3942643613006993,-2.733660515202487,1.3637472879177481,-5.669433759019924,6.688857843084742,-7.6284882042538635,6.472091267096148,5.671885455470161,-4.21773409161079,-10.04451485305762,6.004076303590555,-1.5116906871297715
4.003704366027722,-5.647487207234963,-0.33038163204196436,-1.363753450339296,-16.212132418040458,-0.6197809240157275,-13.668352331251599,-11.308935082863595,13.234898282244112,3.76709200193001,7.5146463207718135,-0.239657080244569,-12.764564263897224,9.067648142418212,-1.4263619907503617,-3.484777229659418,0.7160645367130996,-10.694188991778745,-0.5359025954862577,-8.168807828241102,5.289696264408349,0.8460714138740713,-3.812598328283932,0.7552060934146181,-7.640890063319754
2.750235466277605,-5.108662913008189,0.11603833188681628,1.5674080193350226,-10.584887713150815,2.6854648540942145,-4.07811828649845,-9.083562862850869,6.989688589263137,12.28896292494572,5.503902457163186,-2.251816526377885,-8.346250457671774,6.9397859841623175,2.5027788222492857,-3.9643339853005974,-1.7520899513319872,-10.99858235392345,10.80762449584964,-5.018134003957925,3.147837912785946,-5.850516810880126,4.62964031224674,4.055683500055057,-6.659854463839312
9.915824753566815,5.035552472819781,10.254188597836304,7.639235145938995,-1.2339563895147485,9.1743103823078,-7.673331470388814,-6.028552978653107,-8.623755924722266,2.403683504928151,-5.801997516866712,-7.4446047306891225,1.4691061494897966,-2.5872503040859742,-10.189251015896861,1.5264339616687042,-7.350062422634739,4.322358000826581,-7.0933126303941805,10.627522363032638,10.26018707209558,-4.186537056419862,-10.078961845999727,-0.5346971891718457,6.926058426017893
-5.51299152729473,-1.1952140154296953,-4.7998782100523565,3.200711749680319,14.681610032074879,-6.38667335784594,-7.120495857946712,7.309145900938148,-1.278755502324123,-13.754155094396392,-4.62950763311983,-3.403854605106516,13.031305410927096,1.438562848090485,1.9135193278364584,5.923123063110481,3.0244795160494693,-5.647975420171901,8.850279644334954,6.177364322628694,-1.1319529447367715,9.519453831376502,-6.029903556120885,-11.324219984317477,-6.25359494090428
3.9922907365320492,2.3695855457323414,-3.1976183076082823,-2.3465920121265,-4.843412696209082,8.467610193947348,4.066373412959244,-6.515526774519486,-8.919849987823264,-7.024231327904612,-4.89801180122409,4.664937386854049,-0.06361853179270094,3.843556907187825,-4.229657860826033,-5.761092645218649,3.2624146235341542,1.2913637082015614,0.9818760028660781,7.489628757594293,-0.56679662265781,-3.9198694778392795,-2.098838635364824,-12.034672068356864,-7.233408395269824
3.43740455009638,5.521319836332349,-11.743023432488265,-5.4568972760624215,-2.371389325366203,11.451440265523484,3.988032515602895,-1.554376596371001,-7.961838398542881,-3.993176873576024,-6.1599042600724125,8.883948872319525,8.299167383941132,6.026152459997034,2.6772190520478416,-8.98323553549069,1.8073781236220365,3.8089097139535664,-0.005136579083943715,7.110519580602419,-1.5760660802864368,2.9019611725170975,-3.7582692669186124,-9.78858802740935,-11.358190946384795
-10.479358259101884,-1.829709637875954,4.4610387638593405,0.48048297163941267,4.596291510795724,-1.812143646382781,-1.3918407778904862,2.8326304686580492,-3.3329941977149407,-5.710637219168197,-2.1295489543125687,-5.132476269533546,6.474383092998982,1.233991463088997,-0.939830544030825,6.001953505241953,0.8709064480965552,-0.861571545270837,4.865110198114055,0.21871020584206136,6.557908560114016,11.227248469711444,-2.1749241753348185,-7.208388586522837,1.5682567993658427
3.27682741422775,-7.230319794466407,-3.3870568462439063,-0.9573097205306071,-6.38382354907918,5.2944884450679846,-3.3150902798188335,-5.414190674397545,7.915615440356701,11.308819571658667,9.326609480565242,-6.525491661303185,-7.465240831025264,3.301892014044009,-6.811000212973768,-6.582293331734579,-2.2401761743018245,-6.158556436948746,5.899350926559594,-3.8370660189799715,3.5869850264063032,-8.9347304471581,-0.5596644909146605,2.0060408220864865,-3.2323885640733447
18.83529088926474,7.640593558996996,5.936813037814591,7.373932695621569,4.3671023673035805,11.686043562992824,-13.043388910094949,-10.331677472815333,-7.685555533518373,-5.40661712476626,-4.561082602170052,-4.01178231491509,8.947034811189788,-3.5817228098118585,-10.210471530512418,-0.7317993839387942,-10.66273130924543,7.729114187714968,-2.3574961545257827,10.601495284410412,6.767935742532965,-3.586683919781587,-5.845418926084564,4.56366279741958,3.9783335944963945
7.375330948762777,3.3580695253007575,6.641960227132507,6.753037556086331,4.810429850429544,5.074053502070035,-10.171073310798885,-7.639408462145335,-9.095605165792776,-5.781890207957115,3.9997340207201457,-2.8233731680687226,9.497978646734623,-2.1491762130141945,-0.16825106538322565,-2.575521685374932,-8.853927962600467,3.5942216919550285,-9.023136763530832,14.488868046772245,12.043017062130879,-3.1617867267932507,-10.183442811600134,9.669365623891208,8.586566229330124
